Date,level_1,0
2022-07-18,Low,15.859999656677246
2022-07-18,Open,16.249000549316406
2022-07-18,Close,15.930000305175781
2022-07-18,Volume,5000.0
2022-07-18,Adj Close,15.930000305175781
2022-07-19,High,16.604999542236328
2022-07-19,Low,16.549999237060547
2022-07-19,Open,16.59000015258789
2022-07-19,Close,16.604999542236328
2022-07-19,Volume,500.0
2022-07-19,Adj Close,16.604999542236328
2022-07-20,High,17.059999465942383
2022-07-20,Low,16.829999923706055
2022-07-20,Open,17.040000915527344
2022-07-20,Close,17.03499984741211
2022-07-20,Volume,4100.0
2022-07-20,Adj Close,17.03499984741211
2022-07-21,High,17.290000915527344
2022-07-21,Low,17.020000457763672
2022-07-21,Open,17.030000686645508
2022-07-21,Close,17.290000915527344
2022-07-21,Volume,2600.0
2022-07-21,Adj Close,17.290000915527344
2022-07-22,High,17.010000228881836
2022-07-22,Low,16.847999572753906
2022-07-22,Open,17.010000228881836
2022-07-22,Close,16.847999572753906
2022-07-22,Volume,500.0
2022-07-22,Adj Close,16.847999572753906
2022-07-25,High,16.8700008392334
2022-07-25,Low,16.68000030517578
2022-07-25,Open,16.8700008392334
2022-07-25,Close,16.770000457763672
2022-07-25,Volume,800.0
2022-07-25,Adj Close,16.770000457763672
2022-07-26,High,16.562999725341797
2022-07-26,Low,16.549999237060547
2022-07-26,Open,16.549999237060547
2022-07-26,Close,16.562999725341797
2022-07-26,Volume,200.0
2022-07-26,Adj Close,16.562999725341797
2022-07-27,High,17.275999069213867
2022-07-27,Low,16.920000076293945
2022-07-27,Open,17.017000198364258
2022-07-27,Close,17.275999069213867
2022-07-27,Volume,8500.0
2022-07-27,Adj Close,17.275999069213867
2022-07-28,High,17.548999786376953
2022-07-28,Low,17.110000610351562
2022-07-28,Open,17.329999923706055
2022-07-28,Close,17.548999786376953
2022-07-28,Volume,7100.0
2022-07-28,Adj Close,17.548999786376953
2022-07-29,High,17.766000747680664
2022-07-29,Low,17.600000381469727
2022-07-29,Open,17.658000946044922
2022-07-29,Close,17.766000747680664
2022-07-29,Volume,1700.0
2022-07-29,Adj Close,17.766000747680664
2022-08-01,High,17.829999923706055
2022-08-01,Low,17.690000534057617
2022-08-01,Open,17.690000534057617
2022-08-01,Close,17.750999450683594
2022-08-01,Volume,3600.0
2022-08-01,Adj Close,17.750999450683594
2022-08-02,High,17.950000762939453
2022-08-02,Low,17.649999618530273
2022-08-02,Open,17.649999618530273
2022-08-02,Close,17.725000381469727
2022-08-02,Volume,7700.0
2022-08-02,Adj Close,17.725000381469727
2022-08-03,High,18.29199981689453
2022-08-03,Low,17.84000015258789
2022-08-03,Open,17.920000076293945
2022-08-03,Close,18.290000915527344
2022-08-03,Volume,5100.0
2022-08-03,Adj Close,18.290000915527344
2022-08-04,High,18.3700008392334
2022-08-04,Low,18.1200008392334
2022-08-04,Open,18.270000457763672
2022-08-04,Close,18.3700008392334
2022-08-04,Volume,8200.0
2022-08-04,Adj Close,18.3700008392334
2022-08-05,High,18.183000564575195
2022-08-05,Low,18.077999114990234
2022-08-05,Open,18.1299991607666
2022-08-05,Close,18.183000564575195
2022-08-05,Volume,1300.0
2022-08-05,Adj Close,18.183000564575195
2022-08-08,High,18.170000076293945
2022-08-08,Low,18.047000885009766
2022-08-08,Open,18.170000076293945
2022-08-08,Close,18.047000885009766
2022-08-08,Volume,3700.0
2022-08-08,Adj Close,18.047000885009766
2022-08-09,High,17.3700008392334
2022-08-09,Low,17.290000915527344
2022-08-09,Open,17.3700008392334
2022-08-09,Close,17.290000915527344
2022-08-09,Volume,900.0
2022-08-09,Adj Close,17.290000915527344
2022-08-10,High,18.054000854492188
2022-08-10,Low,17.68000030517578
2022-08-10,Open,17.700000762939453
2022-08-10,Close,18.054000854492188
2022-08-10,Volume,3300.0
2022-08-10,Adj Close,18.054000854492188
2022-08-11,High,18.489999771118164
2022-08-11,Low,18.049999237060547
2022-08-11,Open,18.334999084472656
2022-08-11,Close,18.0939998626709
2022-08-11,Volume,15200.0
2022-08-11,Adj Close,18.0939998626709
2022-08-12,High,18.68000030517578
2022-08-12,Low,18.389999389648438
2022-08-12,Open,18.459999084472656
2022-08-12,Close,18.66200065612793
2022-08-12,Volume,6700.0
2022-08-12,Adj Close,18.66200065612793
2022-08-15,High,18.770000457763672
2022-08-15,Low,18.665000915527344
2022-08-15,Open,18.739999771118164
2022-08-15,Close,18.759000778198242
2022-08-15,Volume,2200.0
2022-08-15,Adj Close,18.759000778198242
2022-08-16,High,20.190000534057617
2022-08-16,Low,18.600000381469727
2022-08-16,Open,20.190000534057617
2022-08-16,Close,18.649999618530273
2022-08-16,Volume,5400.0
2022-08-16,Adj Close,18.649999618530273
2022-08-17,High,18.34000015258789
2022-08-17,Low,17.959999084472656
2022-08-17,Open,18.34000015258789
2022-08-17,Close,18.172000885009766
2022-08-17,Volume,11800.0
2022-08-17,Adj Close,18.172000885009766
2022-08-18,High,18.5
2022-08-18,Low,18.405000686645508
2022-08-18,Open,18.469999313354492
2022-08-18,Close,18.405000686645508
2022-08-18,Volume,4700.0
2022-08-18,Adj Close,18.405000686645508
2022-08-19,High,18.02899932861328
2022-08-19,Low,17.899999618530273
2022-08-19,Open,18.02899932861328
2022-08-19,Close,17.950000762939453
2022-08-19,Volume,400.0
2022-08-19,Adj Close,17.950000762939453
2022-08-22,High,17.469999313354492
2022-08-22,Low,17.260000228881836
2022-08-22,Open,17.469999313354492
2022-08-22,Close,17.26300048828125
2022-08-22,Volume,1200.0
2022-08-22,Adj Close,17.26300048828125
2022-08-23,High,17.464000701904297
2022-08-23,Low,17.385000228881836
2022-08-23,Open,17.40999984741211
2022-08-23,Close,17.391000747680664
2022-08-23,Volume,1200.0
2022-08-23,Adj Close,17.391000747680664
2022-08-24,High,17.450000762939453
2022-08-24,Low,17.434999465942383
2022-08-24,Open,17.440000534057617
2022-08-24,Close,17.434999465942383
2022-08-24,Volume,300.0
2022-08-24,Adj Close,17.434999465942383
2022-08-25,High,17.97599983215332
2022-08-25,Low,17.97599983215332
2022-08-25,Open,17.97599983215332
2022-08-25,Close,17.97599983215332
2022-08-25,Volume,200.0
2022-08-25,Adj Close,17.97599983215332
2022-08-26,High,17.920000076293945
2022-08-26,Low,17.125
2022-08-26,Open,17.920000076293945
2022-08-26,Close,17.125
2022-08-26,Volume,1400.0
2022-08-26,Adj Close,17.125
2022-08-29,High,16.920000076293945
2022-08-29,Low,16.825000762939453
2022-08-29,Open,16.90999984741211
2022-08-29,Close,16.825000762939453
2022-08-29,Volume,300.0
2022-08-29,Adj Close,16.825000762939453
2022-08-30,High,16.607999801635742
2022-08-30,Low,16.524999618530273
2022-08-30,Open,16.600000381469727
2022-08-30,Close,16.607999801635742
2022-08-30,Volume,3600.0
2022-08-30,Adj Close,16.607999801635742
2022-08-31,High,16.639999389648438
2022-08-31,Low,16.40999984741211
2022-08-31,Open,16.639999389648438
2022-08-31,Close,16.535999298095703
2022-08-31,Volume,6700.0
2022-08-31,Adj Close,16.535999298095703
2022-09-01,High,16.21299934387207
2022-09-01,Low,15.86400032043457
2022-09-01,Open,16.110000610351562
2022-09-01,Close,16.21299934387207
2022-09-01,Volume,7400.0
2022-09-01,Adj Close,16.21299934387207
2022-09-02,High,16.099000930786133
2022-09-02,Low,16.099000930786133
2022-09-02,Open,16.099000930786133
2022-09-02,Close,16.099000930786133
2022-09-02,Volume,300.0
2022-09-02,Adj Close,16.099000930786133
2022-09-06,High,16.09000015258789
2022-09-06,Low,15.9399995803833
2022-09-06,Open,16.09000015258789
2022-09-06,Close,15.967000007629395
2022-09-06,Volume,3500.0
2022-09-06,Adj Close,15.967000007629395
2022-09-07,High,16.299999237060547
2022-09-07,Low,16.049999237060547
2022-09-07,Open,16.049999237060547
2022-09-07,Close,16.268999099731445
2022-09-07,Volume,3700.0
2022-09-07,Adj Close,16.268999099731445
2022-09-08,High,16.43899917602539
2022-09-08,Low,16.43899917602539
2022-09-08,Open,16.43899917602539
2022-09-08,Close,16.43899917602539
2022-09-08,Volume,100.0
2022-09-08,Adj Close,16.43899917602539
2022-09-09,High,16.84000015258789
2022-09-09,Low,16.780000686645508
2022-09-09,Open,16.815000534057617
2022-09-09,Close,16.83799934387207
2022-09-09,Volume,3700.0
2022-09-09,Adj Close,16.83799934387207
2022-09-12,High,16.86400032043457
2022-09-12,Low,16.799999237060547
2022-09-12,Open,16.799999237060547
2022-09-12,Close,16.86400032043457
2022-09-12,Volume,700.0
2022-09-12,Adj Close,16.86400032043457
2022-09-13,High,15.935999870300293
2022-09-13,Low,15.935999870300293
2022-09-13,Open,15.935999870300293
2022-09-13,Close,15.935999870300293
2022-09-13,Volume,100.0
2022-09-13,Adj Close,15.935999870300293
2022-09-14,High,16.15999984741211
2022-09-14,Low,15.850000381469727
2022-09-14,Open,15.949999809265137
2022-09-14,Close,15.930000305175781
2022-09-14,Volume,16900.0
2022-09-14,Adj Close,15.930000305175781
2022-09-15,High,16.0
2022-09-15,Low,15.756999969482422
2022-09-15,Open,15.937999725341797
2022-09-15,Close,15.888999938964844
2022-09-15,Volume,4600.0
2022-09-15,Adj Close,15.888999938964844
2022-09-16,High,15.880999565124512
2022-09-16,Low,15.869999885559082
2022-09-16,Open,15.869999885559082
2022-09-16,Close,15.880999565124512
2022-09-16,Volume,1100.0
2022-09-16,Adj Close,15.880999565124512
2022-09-19,High,15.937000274658203
2022-09-19,Low,15.770000457763672
2022-09-19,Open,15.800000190734863
2022-09-19,Close,15.937000274658203
2022-09-19,Volume,600.0
2022-09-19,Adj Close,15.937000274658203
2022-09-20,High,15.760000228881836
2022-09-20,Low,15.670000076293945
2022-09-20,Open,15.670000076293945
2022-09-20,Close,15.706000328063965
2022-09-20,Volume,1600.0
2022-09-20,Adj Close,15.706000328063965
2022-09-21,High,15.899999618530273
2022-09-21,Low,15.592000007629395
2022-09-21,Open,15.699999809265137
2022-09-21,Close,15.592000007629395
2022-09-21,Volume,500.0
2022-09-21,Adj Close,15.592000007629395
2022-09-22,High,15.22599983215332
2022-09-22,Low,15.1899995803833
2022-09-22,Open,15.1899995803833
2022-09-22,Close,15.22599983215332
2022-09-22,Volume,600.0
2022-09-22,Adj Close,15.22599983215332
2022-09-23,High,15.010000228881836
2022-09-23,Low,14.829999923706055
2022-09-23,Open,15.010000228881836
2022-09-23,Close,14.937000274658203
2022-09-23,Volume,1000.0
2022-09-23,Adj Close,14.937000274658203
2022-09-26,High,14.810999870300293
2022-09-26,Low,14.810999870300293
2022-09-26,Open,14.810999870300293
2022-09-26,Close,14.810999870300293
2022-09-26,Volume,100.0
2022-09-26,Adj Close,14.810999870300293
2022-09-27,High,14.949999809265137
2022-09-27,Low,14.940999984741211
2022-09-27,Open,14.949999809265137
2022-09-27,Close,14.940999984741211
2022-09-27,Volume,200.0
2022-09-27,Adj Close,14.940999984741211
2022-09-28,High,15.180000305175781
2022-09-28,Low,15.029999732971191
2022-09-28,Open,15.039999961853027
2022-09-28,Close,15.180000305175781
2022-09-28,Volume,600.0
2022-09-28,Adj Close,15.180000305175781
2022-09-29,High,14.71500015258789
2022-09-29,Low,14.644000053405762
2022-09-29,Open,14.644000053405762
2022-09-29,Close,14.71500015258789
2022-09-29,Volume,100.0
2022-09-29,Adj Close,14.71500015258789
2022-09-30,High,14.859999656677246
2022-09-30,Low,14.493000030517578
2022-09-30,Open,14.84000015258789
2022-09-30,Close,14.493000030517578
2022-09-30,Volume,1100.0
2022-09-30,Adj Close,14.493000030517578
2022-10-03,High,15.050000190734863
2022-10-03,Low,14.987000465393066
2022-10-03,Open,15.050000190734863
2022-10-03,Close,14.987000465393066
2022-10-03,Volume,300.0
2022-10-03,Adj Close,14.987000465393066
2022-10-04,High,15.628000259399414
2022-10-04,Low,15.428999900817871
2022-10-04,Open,15.428999900817871
2022-10-04,Close,15.628000259399414
2022-10-04,Volume,600.0
2022-10-04,Adj Close,15.628000259399414
2022-10-05,High,15.755000114440918
2022-10-05,Low,15.319999694824219
2022-10-05,Open,15.319999694824219
2022-10-05,Close,15.682999610900879
2022-10-05,Volume,4500.0
2022-10-05,Adj Close,15.682999610900879
2022-10-06,High,15.619999885559082
2022-10-06,Low,15.5600004196167
2022-10-06,Open,15.609999656677246
2022-10-06,Close,15.5600004196167
2022-10-06,Volume,1800.0
2022-10-06,Adj Close,15.5600004196167
2022-10-07,High,14.833999633789062
2022-10-07,Low,14.779999732971191
2022-10-07,Open,14.779999732971191
2022-10-07,Close,14.833999633789062
2022-10-07,Volume,300.0
2022-10-07,Adj Close,14.833999633789062
2022-10-10,High,14.539999961853027
2022-10-10,Low,14.1899995803833
2022-10-10,Open,14.529999732971191
2022-10-10,Close,14.225000381469727
2022-10-10,Volume,3300.0
2022-10-10,Adj Close,14.225000381469727
2022-10-11,High,14.15999984741211
2022-10-11,Low,13.829999923706055
2022-10-11,Open,14.010000228881836
2022-10-11,Close,13.949999809265137
2022-10-11,Volume,5500.0
2022-10-11,Adj Close,13.949999809265137
2022-10-12,High,13.864999771118164
2022-10-12,Low,13.8149995803833
2022-10-12,Open,13.864999771118164
2022-10-12,Close,13.8149995803833
2022-10-12,Volume,2000.0
2022-10-12,Adj Close,13.8149995803833
2022-10-13,High,14.279999732971191
2022-10-13,Low,14.140000343322754
2022-10-13,Open,14.260000228881836
2022-10-13,Close,14.215999603271484
2022-10-13,Volume,1600.0
2022-10-13,Adj Close,14.215999603271484
2022-10-14,High,14.010000228881836
2022-10-14,Low,13.668000221252441
2022-10-14,Open,13.9399995803833
2022-10-14,Close,13.668000221252441
2022-10-14,Volume,4100.0
2022-10-14,Adj Close,13.668000221252441
2022-10-17,High,13.920000076293945
2022-10-17,Low,13.850000381469727
2022-10-17,Open,13.899999618530273
2022-10-17,Close,13.880999565124512
2022-10-17,Volume,3900.0
2022-10-17,Adj Close,13.880999565124512
2022-10-18,High,14.270000457763672
2022-10-18,Low,13.930000305175781
2022-10-18,Open,14.270000457763672
2022-10-18,Close,13.95300006866455
2022-10-18,Volume,500.0
2022-10-18,Adj Close,13.95300006866455
2022-10-19,High,14.100000381469727
2022-10-19,Low,14.020000457763672
2022-10-19,Open,14.100000381469727
2022-10-19,Close,14.020000457763672
2022-10-19,Volume,1900.0
2022-10-19,Adj Close,14.020000457763672
2022-10-20,High,14.460000038146973
2022-10-20,Low,14.0649995803833
2022-10-20,Open,14.406000137329102
2022-10-20,Close,14.138999938964844
2022-10-20,Volume,700.0
2022-10-20,Adj Close,14.138999938964844
2022-10-21,High,14.621000289916992
2022-10-21,Low,14.399999618530273
2022-10-21,Open,14.399999618530273
2022-10-21,Close,14.621000289916992
2022-10-21,Volume,1000.0
2022-10-21,Adj Close,14.621000289916992
2022-10-24,High,14.710000038146973
2022-10-24,Low,14.470000267028809
2022-10-24,Open,14.470000267028809
2022-10-24,Close,14.710000038146973
2022-10-24,Volume,300.0
2022-10-24,Adj Close,14.710000038146973
2022-10-25,High,14.970000267028809
2022-10-25,Low,14.970000267028809
2022-10-25,Open,14.970000267028809
2022-10-25,Close,14.970000267028809
2022-10-25,Volume,100.0
2022-10-25,Adj Close,14.970000267028809
2022-10-26,High,14.918999671936035
2022-10-26,Low,14.829999923706055
2022-10-26,Open,14.918999671936035
2022-10-26,Close,14.829999923706055
2022-10-26,Volume,1900.0
2022-10-26,Adj Close,14.829999923706055
2022-10-27,High,14.854999542236328
2022-10-27,Low,14.654999732971191
2022-10-27,Open,14.854999542236328
2022-10-27,Close,14.654999732971191
2022-10-27,Volume,1500.0
2022-10-27,Adj Close,14.654999732971191
2022-10-28,High,15.116999626159668
2022-10-28,Low,14.800000190734863
2022-10-28,Open,14.800000190734863
2022-10-28,Close,15.116999626159668
2022-10-28,Volume,1900.0
2022-10-28,Adj Close,15.116999626159668
